ImagePath,X0,X1,Y0,Y1,Class
000010420119.jpg,1528,1564,446,475,DIRECTIONAL ARROW AUXILIARY
000066360290.jpg,1431,1466,491,523,DIRECTIONAL ARROW AUXILIARY
000067550236.jpg,1548,1590,430,463,DIRECTIONAL ARROW AUXILIARY
000000630740.jpg,1666,1724,274,314,DIRECTIONAL ARROW AUXILIARY
000000630740.jpg,1794,1851,263,304,DIRECTIONAL ARROW AUXILIARY
000000720109.jpg,1776,1836,426,466,DIRECTIONAL ARROW AUXILIARY
000000780027.jpg,1792,1843,426,466,DIRECTIONAL ARROW AUXILIARY
000000780027.jpg,1680,1728,432,468,DIRECTIONAL ARROW AUXILIARY
000000780027.jpg,1794,1840,296,332,DIRECTIONAL ARROW AUXILIARY
000000780027.jpg,1680,1728,302,334,DIRECTIONAL ARROW AUXILIARY
000001235346.jpg,1786,1840,152,186,DIRECTIONAL ARROW AUXILIARY
000001235346.jpg,1666,1719,292,329,DIRECTIONAL ARROW AUXILIARY
000001235346.jpg,1783,1838,290,323,DIRECTIONAL ARROW AUXILIARY
000001235346.jpg,1670,1721,154,191,DIRECTIONAL ARROW AUXILIARY
000002165233.jpg,1491,1597,451,520,DIRECTIONAL ARROW AUXILIARY
000005655302.jpg,1719,1842,578,690,DIRECTIONAL ARROW AUXILIARY
000008085259.jpg,90,156,503,547,DIRECTIONAL ARROW AUXILIARY
000067470123.jpg,1619,1715,361,429,DIRECTIONAL ARROW AUXILIARY
000067470123.jpg,1619,1715,361,429,DIRECTIONAL ARROW AUXILIARY
000069800259.jpg,1592,1734,435,534,DIRECTIONAL ARROW AUXILIARY
000069800259.jpg,1592,1734,435,534,DIRECTIONAL ARROW AUXILIARY
000072150513.jpg,1717,1767,490,521,DIRECTIONAL ARROW AUXILIARY
000081685212.jpg,1717,1789,503,556,DIRECTIONAL ARROW AUXILIARY
000026310140.jpg,1634,1668,491,513,DIRECTIONAL ARROW AUXILIARY
000001635385.jpg,1087,1182,406,473,DIRECTIONAL ARROW AUXILIARY
000001605388.jpg,1665,1795,516,608,DIRECTIONAL ARROW AUXILIARY
000026200579.jpg,11,34,417,430,DIRECTIONAL ARROW AUXILIARY
000021805424.jpg,328,368,515,557,DIRECTIONAL ARROW AUXILIARY
000016380437.jpg,1364,1397,521,548,DIRECTIONAL ARROW AUXILIARY
000017120468.jpg,1278,1305,478,504,DIRECTIONAL ARROW AUXILIARY
000021855542.jpg,1471,1511,523,556,DIRECTIONAL ARROW AUXILIARY
000000500088.jpg,1781,1884,420,490,DIRECTIONAL ARROW AUXILIARY
000013570553.jpg,235,270,470,505,DIRECTIONAL ARROW AUXILIARY
000029280564.jpg,1507,1538,429,455,DIRECTIONAL ARROW AUXILIARY
000000540185.jpg,461,503,341,389,DIRECTIONAL ARROW AUXILIARY
000012750208.jpg,1815,1884,517,564,DIRECTIONAL ARROW AUXILIARY
000013535042.jpg,1755,1807,491,523,DIRECTIONAL ARROW AUXILIARY
000042845054.jpg,1579,1641,437,482,DIRECTIONAL ARROW AUXILIARY
000003350612.jpg,1436,1465,569,585,DIRECTIONAL ARROW AUXILIARY
000004815493.jpg,1234,1268,550,567,DIRECTIONAL ARROW AUXILIARY
000005195486.jpg,1244,1277,508,527,DIRECTIONAL ARROW AUXILIARY
000007590076.jpg,1222,1280,529,576,DIRECTIONAL ARROW AUXILIARY
000003275094.jpg,84,104,568,575,DIRECTIONAL ARROW AUXILIARY
000004760561.jpg,67,98,562,575,DIRECTIONAL ARROW AUXILIARY
000005140065.jpg,27,57,546,559,DIRECTIONAL ARROW AUXILIARY
000000185308.jpg,170,222,496,534,DIRECTIONAL ARROW AUXILIARY
000045160379.jpg,1584,1670,350,408,DIRECTIONAL ARROW AUXILIARY
000045160379.jpg,85,112,452,469,DIRECTIONAL ARROW AUXILIARY
000045160379.jpg,1738,1829,346,406,DIRECTIONAL ARROW AUXILIARY
000000405292.jpg,1410,1443,483,511,DIRECTIONAL ARROW AUXILIARY
000000465070.jpg,1481,1516,497,525,DIRECTIONAL ARROW AUXILIARY
000000525362.jpg,1446,1480,380,406,DIRECTIONAL ARROW AUXILIARY
000000525362.jpg,1421,1454,465,490,DIRECTIONAL ARROW AUXILIARY
000000525362.jpg,1470,1504,466,491,DIRECTIONAL ARROW AUXILIARY
000000560196.jpg,1536,1569,502,530,DIRECTIONAL ARROW AUXILIARY
000001020193.jpg,1534,1567,500,525,DIRECTIONAL ARROW AUXILIARY
000000355020.jpg,21,43,472,489,DIRECTIONAL ARROW AUXILIARY
000000915545.jpg,10,33,487,503,DIRECTIONAL ARROW AUXILIARY
000001040022.jpg,1797,1897,354,419,DIRECTIONAL ARROW AUXILIARY
000002105103.jpg,1679,1757,429,479,DIRECTIONAL ARROW AUXILIARY
000023365300.jpg,1287,1339,457,498,DIRECTIONAL ARROW AUXILIARY
000025265544.jpg,1357,1400,421,456,DIRECTIONAL ARROW AUXILIARY
000008970364.jpg,1296,1333,406,436,DIRECTIONAL ARROW AUXILIARY
000008895131.jpg,1831,1892,468,511,DIRECTIONAL ARROW AUXILIARY
000010455225.jpg,1552,1624,373,426,DIRECTIONAL ARROW AUXILIARY
000010455225.jpg,1669,1743,367,421,DIRECTIONAL ARROW AUXILIARY
000024530270.jpg,1762,1864,429,499,DIRECTIONAL ARROW AUXILIARY
000025780149.jpg,1671,1766,418,481,DIRECTIONAL ARROW AUXILIARY
000026825009.jpg,1732,1810,425,481,DIRECTIONAL ARROW AUXILIARY
000026830063.jpg,1781,1886,228,302,DIRECTIONAL ARROW AUXILIARY
000032935155.jpg,1612,1703,461,526,DIRECTIONAL ARROW AUXILIARY
000033795196.jpg,1620,1711,523,584,DIRECTIONAL ARROW AUXILIARY
000048730100.jpg,8,31,483,499,DIRECTIONAL ARROW AUXILIARY
000048750634.jpg,1749,1820,438,487,DIRECTIONAL ARROW AUXILIARY
000054885701.jpg,1630,1686,379,422,DIRECTIONAL ARROW AUXILIARY
000058715707.jpg,1356,1385,475,498,DIRECTIONAL ARROW AUXILIARY
000066915024.jpg,344,386,478,513,DIRECTIONAL ARROW AUXILIARY
000065135251.jpg,1550,1579,508,534,DIRECTIONAL ARROW AUXILIARY
000066040162.jpg,1556,1588,516,541,DIRECTIONAL ARROW AUXILIARY
000066040162.jpg,1592,1622,536,562,DIRECTIONAL ARROW AUXILIARY
000066980021.jpg,1407,1435,470,494,DIRECTIONAL ARROW AUXILIARY
000076175262.jpg,1452,1493,451,485,DIRECTIONAL ARROW AUXILIARY
000066945105.jpg,501,585,385,448,DIRECTIONAL ARROW AUXILIARY
000076150333.jpg,678,766,335,404,DIRECTIONAL ARROW AUXILIARY
000066900143.jpg,1801,1855,459,503,DIRECTIONAL ARROW AUXILIARY
000076110021.jpg,1637,1715,462,516,DIRECTIONAL ARROW AUXILIARY
000076440241.jpg,1649,1739,458,518,DIRECTIONAL ARROW AUXILIARY
000019765241.jpg,355,448,347,417,DIRECTIONAL ARROW AUXILIARY
000019725732.jpg,1830,1902,454,504,DIRECTIONAL ARROW AUXILIARY
000034435529.jpg,1821,1886,382,425,DIRECTIONAL ARROW AUXILIARY
000034445625.jpg,159,204,433,467,DIRECTIONAL ARROW AUXILIARY
000036855350.jpg,1743,1813,218,266,DIRECTIONAL ARROW AUXILIARY
000036855350.jpg,1688,1758,344,390,DIRECTIONAL ARROW AUXILIARY
000036855350.jpg,1789,1862,344,391,DIRECTIONAL ARROW AUXILIARY
000091600372.jpg,1406,1460,465,513,DIRECTIONAL ARROW AUXILIARY
000091565484.jpg,847,936,396,463,DIRECTIONAL ARROW AUXILIARY
000091530537.jpg,1720,1822,467,537,DIRECTIONAL ARROW AUXILIARY
000092175035.jpg,1745,1805,432,470,DIRECTIONAL ARROW AUXILIARY
000092175035.jpg,1832,1892,428,470,DIRECTIONAL ARROW AUXILIARY
000018200773.jpg,1751,1821,499,549,DIRECTIONAL ARROW AUXILIARY
000030380208.jpg,1510,1591,517,570,DIRECTIONAL ARROW AUXILIARY
000030380208.jpg,1729,1808,416,469,DIRECTIONAL ARROW AUXILIARY
000030380208.jpg,1618,1696,417,470,DIRECTIONAL ARROW AUXILIARY
000031255226.jpg,1761,1804,334,361,DIRECTIONAL ARROW AUXILIARY
000046450436.jpg,1326,1368,456,488,DIRECTIONAL ARROW AUXILIARY
000037695193.jpg,1826,1884,465,513,DIRECTIONAL ARROW AUXILIARY
000046365074.jpg,83,109,491,511,DIRECTIONAL ARROW AUXILIARY
000012760035.jpg,1520,1552,502,528,DIRECTIONAL ARROW AUXILIARY
000013765359.jpg,1517,1552,415,442,DIRECTIONAL ARROW AUXILIARY
000012670558.jpg,1760,1823,472,518,DIRECTIONAL ARROW AUXILIARY
000013675295.jpg,1779,1819,485,512,DIRECTIONAL ARROW AUXILIARY
000003735140.jpg,1848,1896,475,507,DIRECTIONAL ARROW AUXILIARY
000002070085.jpg,98,140,416,460,DIRECTIONAL ARROW AUXILIARY
000002380133.jpg,436,489,291,341,DIRECTIONAL ARROW AUXILIARY
000001135424.jpg,1497,1529,382,411,DIRECTIONAL ARROW AUXILIARY
000002120259.jpg,1465,1501,418,449,DIRECTIONAL ARROW AUXILIARY
000002455184.jpg,1449,1489,445,480,DIRECTIONAL ARROW AUXILIARY
000003000053.jpg,1272,1307,432,466,DIRECTIONAL ARROW AUXILIARY
000003000053.jpg,1306,1337,264,294,DIRECTIONAL ARROW AUXILIARY
000003000053.jpg,1278,1308,347,380,DIRECTIONAL ARROW AUXILIARY
000003000053.jpg,1326,1356,350,379,DIRECTIONAL ARROW AUXILIARY
000024435701.jpg,1357,1390,528,586,DIRECTIONAL ARROW AUXILIARY
000024480565.jpg,355,383,460,497,DIRECTIONAL ARROW AUXILIARY
000016925090.jpg,1707,1756,480,516,DIRECTIONAL ARROW AUXILIARY
000016925090.jpg,1795,1847,481,514,DIRECTIONAL ARROW AUXILIARY
000001775334.jpg,1421,1450,409,438,DIRECTIONAL ARROW AUXILIARY
000000295402.jpg,1589,1626,424,455,DIRECTIONAL ARROW AUXILIARY
000000455059.jpg,1695,1775,272,330,DIRECTIONAL ARROW AUXILIARY
000001305007.jpg,1533,1597,448,490,DIRECTIONAL ARROW AUXILIARY
000030890351.jpg,1487,1528,446,477,DIRECTIONAL ARROW AUXILIARY
000031800356.jpg,1570,1602,469,493,DIRECTIONAL ARROW AUXILIARY
000002550100.jpg,54,110,460,507,DIRECTIONAL ARROW AUXILIARY
000000305398.jpg,1527,1564,404,445,DIRECTIONAL ARROW AUXILIARY
000000305398.jpg,1490,1528,530,571,DIRECTIONAL ARROW AUXILIARY
000000305398.jpg,1536,1576,533,574,DIRECTIONAL ARROW AUXILIARY
000000435091.jpg,1356,1387,317,346,DIRECTIONAL ARROW AUXILIARY
000000435091.jpg,1309,1338,317,344,DIRECTIONAL ARROW AUXILIARY
000003525302.jpg,1427,1464,431,461,DIRECTIONAL ARROW AUXILIARY
000003525302.jpg,1492,1531,433,461,DIRECTIONAL ARROW AUXILIARY
000000170489.jpg,91,123,419,441,DIRECTIONAL ARROW AUXILIARY
000000170489.jpg,42,75,419,444,DIRECTIONAL ARROW AUXILIARY
000003430095.jpg,43,67,459,479,DIRECTIONAL ARROW AUXILIARY
000003430095.jpg,89,113,459,480,DIRECTIONAL ARROW AUXILIARY
000001955358.jpg,114,161,476,509,DIRECTIONAL ARROW AUXILIARY
000001955358.jpg,55,100,479,508,DIRECTIONAL ARROW AUXILIARY
000009345012.jpg,1031,1047,436,451,DIRECTIONAL ARROW AUXILIARY
000009345012.jpg,1002,1020,442,454,DIRECTIONAL ARROW AUXILIARY
000009255242.jpg,1132,1213,301,361,DIRECTIONAL ARROW AUXILIARY
000009285015.jpg,450,501,287,320,DIRECTIONAL ARROW AUXILIARY
000009220206.jpg,1745,1859,435,516,DIRECTIONAL ARROW AUXILIARY
000006265016.jpg,691,766,390,447,DIRECTIONAL ARROW AUXILIARY
000006220414.jpg,1667,1731,457,501,DIRECTIONAL ARROW AUXILIARY
000009470032.jpg,99,122,450,467,DIRECTIONAL ARROW AUXILIARY
000000270059.jpg,1743,1773,360,382,DIRECTIONAL ARROW AUXILIARY
000000270059.jpg,1789,1820,359,381,DIRECTIONAL ARROW AUXILIARY
000000270059.jpg,1742,1770,439,460,DIRECTIONAL ARROW AUXILIARY
000000270059.jpg,1791,1819,439,461,DIRECTIONAL ARROW AUXILIARY
000007895510.jpg,1779,1848,308,352,DIRECTIONAL ARROW AUXILIARY
000008220147.jpg,642,716,427,479,DIRECTIONAL ARROW AUXILIARY
000008220147.jpg,552,624,428,480,DIRECTIONAL ARROW AUXILIARY
000002750040.jpg,1683,1766,467,537,DIRECTIONAL ARROW AUXILIARY
000002750040.jpg,1790,1862,228,296,DIRECTIONAL ARROW AUXILIARY
000002750040.jpg,1799,1871,465,537,DIRECTIONAL ARROW AUXILIARY
000002750040.jpg,1685,1758,226,296,DIRECTIONAL ARROW AUXILIARY
000033130013.jpg,1645,1756,472,549,DIRECTIONAL ARROW AUXILIARY
000062000665.jpg,1701,1763,513,558,DIRECTIONAL ARROW AUXILIARY
000004120124.jpg,1493,1544,435,473,DIRECTIONAL ARROW AUXILIARY
000007580446.jpg,1447,1496,480,517,DIRECTIONAL ARROW AUXILIARY
000035380461.jpg,1463,1494,330,355,DIRECTIONAL ARROW AUXILIARY
000031645447.jpg,519,565,438,491,DIRECTIONAL ARROW AUXILIARY
000029830737.jpg,1730,1798,574,621,DIRECTIONAL ARROW AUXILIARY
000031595184.jpg,1733,1790,515,557,DIRECTIONAL ARROW AUXILIARY
000005055426.jpg,61,93,459,483,DIRECTIONAL ARROW AUXILIARY
000005060016.jpg,1626,1725,419,486,DIRECTIONAL ARROW AUXILIARY
000005100342.jpg,1689,1762,461,509,DIRECTIONAL ARROW AUXILIARY
000007500599.jpg,55,86,504,527,DIRECTIONAL ARROW AUXILIARY
000007510616.jpg,1721,1794,483,534,DIRECTIONAL ARROW AUXILIARY
000020775414.jpg,745,813,394,448,DIRECTIONAL ARROW AUXILIARY
000037545676.jpg,756,868,437,522,DIRECTIONAL ARROW AUXILIARY
000020730420.jpg,1701,1774,473,521,DIRECTIONAL ARROW AUXILIARY
000021295714.jpg,1773,1897,518,603,DIRECTIONAL ARROW AUXILIARY
000032425230.jpg,1602,1676,472,525,DIRECTIONAL ARROW AUXILIARY
000037515132.jpg,1616,1721,553,627,DIRECTIONAL ARROW AUXILIARY
000024340389.jpg,1695,1771,478,530,DIRECTIONAL ARROW AUXILIARY
000001080168.jpg,1150,1210,201,249,DIRECTIONAL ARROW AUXILIARY
000001080168.jpg,1072,1134,371,415,DIRECTIONAL ARROW AUXILIARY
000001080168.jpg,1155,1214,368,413,DIRECTIONAL ARROW AUXILIARY
000001080168.jpg,1235,1290,365,410,DIRECTIONAL ARROW AUXILIARY
000004245276.jpg,1603,1632,421,444,DIRECTIONAL ARROW AUXILIARY
000004245276.jpg,1562,1589,422,445,DIRECTIONAL ARROW AUXILIARY
000004340374.jpg,1493,1527,404,434,DIRECTIONAL ARROW AUXILIARY
000012860152.jpg,1376,1414,413,445,DIRECTIONAL ARROW AUXILIARY
000012860152.jpg,1430,1468,417,449,DIRECTIONAL ARROW AUXILIARY
000012685186.jpg,23,48,473,492,DIRECTIONAL ARROW AUXILIARY
000012685186.jpg,61,86,470,489,DIRECTIONAL ARROW AUXILIARY
000012695084.jpg,1575,1657,413,468,DIRECTIONAL ARROW AUXILIARY
000012695084.jpg,1693,1774,403,458,DIRECTIONAL ARROW AUXILIARY
000012720018.jpg,1650,1706,316,377,DIRECTIONAL ARROW AUXILIARY
000037425602.jpg,1162,1228,424,472,DIRECTIONAL ARROW AUXILIARY
000045450297.jpg,1438,1500,490,535,DIRECTIONAL ARROW AUXILIARY
000045905399.jpg,1204,1241,418,453,DIRECTIONAL ARROW AUXILIARY
000037370083.jpg,75,125,488,522,DIRECTIONAL ARROW AUXILIARY
000069865383.jpg,1326,1364,379,408,DIRECTIONAL ARROW AUXILIARY
000069910399.jpg,1658,1784,499,537,DIRECTIONAL ARROW AUXILIARY
000003105105.jpg,1569,1609,468,497,DIRECTIONAL ARROW AUXILIARY
000003105105.jpg,1618,1658,469,498,DIRECTIONAL ARROW AUXILIARY
000003005054.jpg,81,104,469,486,DIRECTIONAL ARROW AUXILIARY
000047780049.jpg,1676,1737,484,529,DIRECTIONAL ARROW AUXILIARY
000028595711.jpg,1544,1567,514,533,DIRECTIONAL ARROW AUXILIARY
000028595711.jpg,1582,1608,514,535,DIRECTIONAL ARROW AUXILIARY
000028475229.jpg,46,69,506,518,DIRECTIONAL ARROW AUXILIARY
000028475229.jpg,14,35,507,518,DIRECTIONAL ARROW AUXILIARY
000049915017.jpg,1726,1821,408,471,DIRECTIONAL ARROW AUXILIARY
000004155119.jpg,1616,1648,514,538,DIRECTIONAL ARROW AUXILIARY
000002780193.jpg,1829,1898,366,411,DIRECTIONAL ARROW AUXILIARY
000004015437.jpg,1846,1893,480,511,DIRECTIONAL ARROW AUXILIARY
000006215655.jpg,1771,1815,508,542,DIRECTIONAL ARROW AUXILIARY
000031100299.jpg,1374,1432,427,471,DIRECTIONAL ARROW AUXILIARY
000015265044.jpg,1593,1629,472,501,DIRECTIONAL ARROW AUXILIARY
000016350376.jpg,1350,1384,465,492,DIRECTIONAL ARROW AUXILIARY
000015160313.jpg,71,94,500,515,DIRECTIONAL ARROW AUXILIARY
000048835599.jpg,1474,1506,411,433,DIRECTIONAL ARROW AUXILIARY
000054990751.jpg,1409,1445,527,550,DIRECTIONAL ARROW AUXILIARY
000054990751.jpg,1363,1396,510,533,DIRECTIONAL ARROW AUXILIARY
000076465740.jpg,282,335,446,488,DIRECTIONAL ARROW AUXILIARY
000076515787.jpg,1481,1516,473,502,DIRECTIONAL ARROW AUXILIARY
000008565274.jpg,1769,1822,346,381,DIRECTIONAL ARROW AUXILIARY
000002245054.jpg,1701,1754,482,520,DIRECTIONAL ARROW AUXILIARY
000019795553.jpg,1341,1399,464,506,DIRECTIONAL ARROW AUXILIARY
000020590256.jpg,1234,1282,481,518,DIRECTIONAL ARROW AUXILIARY
000020515186.jpg,67,104,478,502,DIRECTIONAL ARROW AUXILIARY
000020525557.jpg,1680,1745,514,559,DIRECTIONAL ARROW AUXILIARY
000037175052.jpg,102,138,488,521,DIRECTIONAL ARROW AUXILIARY
000037175052.jpg,1626,1719,472,537,DIRECTIONAL ARROW AUXILIARY
000037175052.jpg,1739,1831,474,535,DIRECTIONAL ARROW AUXILIARY
000104495761.jpg,773,867,377,443,DIRECTIONAL ARROW AUXILIARY
000104460126.jpg,1681,1770,510,570,DIRECTIONAL ARROW AUXILIARY
000020360204.jpg,1542,1619,465,522,DIRECTIONAL ARROW AUXILIARY
000021395194.jpg,1630,1712,432,489,DIRECTIONAL ARROW AUXILIARY
000039520288.jpg,47,144,414,479,DIRECTIONAL ARROW AUXILIARY
000000580262.jpg,1665,1720,456,495,DIRECTIONAL ARROW AUXILIARY
000000595121.jpg,32,76,495,529,DIRECTIONAL ARROW AUXILIARY
000006000342.jpg,1388,1422,448,475,DIRECTIONAL ARROW AUXILIARY
000003245463.jpg,483,540,454,501,DIRECTIONAL ARROW AUXILIARY
000003605085.jpg,1439,1546,466,542,DIRECTIONAL ARROW AUXILIARY
000003605085.jpg,1598,1708,463,538,DIRECTIONAL ARROW AUXILIARY
000003605085.jpg,1518,1630,260,336,DIRECTIONAL ARROW AUXILIARY
000000855067.jpg,1693,1745,441,481,DIRECTIONAL ARROW AUXILIARY
000000855067.jpg,1615,1671,441,484,DIRECTIONAL ARROW AUXILIARY
000000480256.jpg,311,345,385,416,DIRECTIONAL ARROW AUXILIARY
000000445414.jpg,1598,1627,400,427,DIRECTIONAL ARROW AUXILIARY
000001685110.jpg,1561,1662,406,478,DIRECTIONAL ARROW AUXILIARY
000005630005.jpg,1459,1505,368,401,DIRECTIONAL ARROW AUXILIARY
000009395098.jpg,1699,1786,493,551,DIRECTIONAL ARROW AUXILIARY
000000290058.jpg,1299,1338,405,435,DIRECTIONAL ARROW AUXILIARY
000000290058.jpg,1368,1406,406,437,DIRECTIONAL ARROW AUXILIARY
000000565640.jpg,1592,1663,497,545,DIRECTIONAL ARROW AUXILIARY
000000565640.jpg,1503,1573,496,543,DIRECTIONAL ARROW AUXILIARY
000009565288.jpg,1606,1647,490,523,DIRECTIONAL ARROW AUXILIARY
000009675240.jpg,1435,1477,517,532,DIRECTIONAL ARROW AUXILIARY
000010260411.jpg,1688,1775,406,465,DIRECTIONAL ARROW AUXILIARY
000008895040.jpg,744,878,561,666,DIRECTIONAL ARROW AUXILIARY
000008895040.jpg,1110,1212,546,644,DIRECTIONAL ARROW AUXILIARY
000019250586.jpg,1756,1823,446,489,DIRECTIONAL ARROW AUXILIARY
000003840137.jpg,1677,1760,526,585,DIRECTIONAL ARROW AUXILIARY
000003985539.jpg,1572,1663,475,536,DIRECTIONAL ARROW AUXILIARY
000004480441.jpg,1699,1773,528,584,DIRECTIONAL ARROW AUXILIARY
000040310142.jpg,1641,1736,435,500,DIRECTIONAL ARROW AUXILIARY
000041190082.jpg,1336,1427,316,381,DIRECTIONAL ARROW AUXILIARY
000042245184.jpg,1680,1759,537,558,DIRECTIONAL ARROW AUXILIARY
000032440595.jpg,386,451,415,464,DIRECTIONAL ARROW AUXILIARY
000032490749.jpg,1442,1483,427,461,DIRECTIONAL ARROW AUXILIARY
000032515673.jpg,1513,1554,424,459,DIRECTIONAL ARROW AUXILIARY
000000195103.jpg,1131,1182,453,493,DIRECTIONAL ARROW AUXILIARY
000000195103.jpg,1209,1261,454,495,DIRECTIONAL ARROW AUXILIARY
000025990645.jpg,1635,1714,385,438,DIRECTIONAL ARROW AUXILIARY
000025990645.jpg,1787,1868,377,436,DIRECTIONAL ARROW AUXILIARY
000069995011.jpg,1359,1399,517,531,DIRECTIONAL ARROW AUXILIARY
000070540279.jpg,1313,1356,493,523,DIRECTIONAL ARROW AUXILIARY
000070540279.jpg,1262,1299,494,522,DIRECTIONAL ARROW AUXILIARY
000112515179.jpg,1501,1544,436,466,DIRECTIONAL ARROW AUXILIARY
000112855538.jpg,1529,1566,429,456,DIRECTIONAL ARROW AUXILIARY
000113140368.jpg,1554,1589,396,424,DIRECTIONAL ARROW AUXILIARY
000092290458.jpg,832,902,404,456,DIRECTIONAL ARROW AUXILIARY
000092245255.jpg,1684,1750,495,541,DIRECTIONAL ARROW AUXILIARY
000112430601.jpg,21,49,413,433,DIRECTIONAL ARROW AUXILIARY
000005080211.jpg,731,802,369,423,DIRECTIONAL ARROW AUXILIARY
000004955309.jpg,1605,1665,462,504,DIRECTIONAL ARROW AUXILIARY
000005035118.jpg,1667,1734,453,496,DIRECTIONAL ARROW AUXILIARY
000000835454.jpg,1722,1795,432,486,DIRECTIONAL ARROW AUXILIARY
000000565291.jpg,1412,1450,343,371,DIRECTIONAL ARROW AUXILIARY
000000565291.jpg,1440,1477,442,468,DIRECTIONAL ARROW AUXILIARY
000000565291.jpg,1380,1417,440,468,DIRECTIONAL ARROW AUXILIARY
000013635000.jpg,1445,1468,453,473,DIRECTIONAL ARROW AUXILIARY
000039090449.jpg,947,1005,439,485,DIRECTIONAL ARROW AUXILIARY
000039400127.jpg,710,790,389,453,DIRECTIONAL ARROW AUXILIARY
000039360086.jpg,1685,1772,458,513,DIRECTIONAL ARROW AUXILIARY
000012265294.jpg,1518,1593,464,520,DIRECTIONAL ARROW AUXILIARY
000000555357.jpg,1732,1778,470,504,DIRECTIONAL ARROW AUXILIARY
000001670035.jpg,1266,1296,426,443,DIRECTIONAL ARROW AUXILIARY
000010595109.jpg,595,674,380,435,DIRECTIONAL ARROW AUXILIARY
000032695206.jpg,1821,1897,481,531,DIRECTIONAL ARROW AUXILIARY
000032730021.jpg,398,473,444,511,DIRECTIONAL ARROW AUXILIARY
000032765097.jpg,1357,1418,449,496,DIRECTIONAL ARROW AUXILIARY
000006415318.jpg,1585,1631,466,501,DIRECTIONAL ARROW AUXILIARY
000006475555.jpg,1463,1506,343,377,DIRECTIONAL ARROW AUXILIARY
000006475555.jpg,1382,1431,340,376,DIRECTIONAL ARROW AUXILIARY
000006365182.jpg,619,693,370,423,DIRECTIONAL ARROW AUXILIARY
000006365182.jpg,623,691,372,421,DIRECTIONAL ARROW AUXILIARY
000010955015.jpg,727,799,398,452,DIRECTIONAL ARROW AUXILIARY
000028035609.jpg,1809,1876,487,531,DIRECTIONAL ARROW AUXILIARY
000004055336.jpg,106,142,508,533,DIRECTIONAL ARROW AUXILIARY
000017495206.jpg,1400,1466,532,579,DIRECTIONAL ARROW AUXILIARY
000018985335.jpg,1197,1252,465,507,DIRECTIONAL ARROW AUXILIARY
000006390338.jpg,1596,1606,470,498,DIRECTIONAL ARROW AUXILIARY
000010980732.jpg,1215,1274,491,540,DIRECTIONAL ARROW AUXILIARY
000006300578.jpg,28,55,398,415,DIRECTIONAL ARROW AUXILIARY
000063590156.jpg,277,337,541,590,DIRECTIONAL ARROW AUXILIARY
000054015788.jpg,1235,1291,429,472,DIRECTIONAL ARROW AUXILIARY
000063675482.jpg,1388,1424,473,502,DIRECTIONAL ARROW AUXILIARY
000063580348.jpg,1532,1662,396,480,DIRECTIONAL ARROW AUXILIARY
000063880063.jpg,1538,1589,143,178,DIRECTIONAL ARROW AUXILIARY
000063880063.jpg,1670,1723,139,175,DIRECTIONAL ARROW AUXILIARY
000039820245.jpg,1411,1445,447,476,DIRECTIONAL ARROW AUXILIARY
000036775222.jpg,1426,1457,468,490,DIRECTIONAL ARROW AUXILIARY
000002295074.jpg,1633,1704,487,535,DIRECTIONAL ARROW AUXILIARY
000030105582.jpg,1273,1346,474,528,DIRECTIONAL ARROW AUXILIARY
000030155059.jpg,1371,1443,507,557,DIRECTIONAL ARROW AUXILIARY
000038950147.jpg,1419,1502,503,563,DIRECTIONAL ARROW AUXILIARY
000066120446.jpg,1558,1763,517,612,DIRECTIONAL ARROW AUXILIARY
000066190067.jpg,1501,1700,517,624,DIRECTIONAL ARROW AUXILIARY
000066235644.jpg,1482,1757,539,671,DIRECTIONAL ARROW AUXILIARY
000000845611.jpg,1016,1056,290,325,DIRECTIONAL ARROW AUXILIARY
000000845611.jpg,1110,1149,296,329,DIRECTIONAL ARROW AUXILIARY
000000845611.jpg,1112,1152,173,204,DIRECTIONAL ARROW AUXILIARY
000000845611.jpg,1019,1059,167,198,DIRECTIONAL ARROW AUXILIARY
000001290242.jpg,1334,1376,515,555,DIRECTIONAL ARROW AUXILIARY
000001290242.jpg,1275,1313,448,489,DIRECTIONAL ARROW AUXILIARY
000001390359.jpg,1367,1411,316,351,DIRECTIONAL ARROW AUXILIARY
000001390359.jpg,1436,1478,321,355,DIRECTIONAL ARROW AUXILIARY
000001390359.jpg,1503,1546,323,358,DIRECTIONAL ARROW AUXILIARY
000000770366.jpg,639,702,328,373,DIRECTIONAL ARROW AUXILIARY
000006285238.jpg,1642,1706,308,350,DIRECTIONAL ARROW AUXILIARY
000115120236.jpg,1744,1794,329,364,DIRECTIONAL ARROW AUXILIARY
000115120236.jpg,1817,1866,333,369,DIRECTIONAL ARROW AUXILIARY
000004850476.jpg,1683,1772,529,592,DIRECTIONAL ARROW AUXILIARY
000002145190.jpg,187,227,382,425,DIRECTIONAL ARROW AUXILIARY
000002810056.jpg,33,73,418,458,DIRECTIONAL ARROW AUXILIARY
000000240449.jpg,1212,1242,543,569,DIRECTIONAL ARROW AUXILIARY
000000240449.jpg,1163,1197,539,566,DIRECTIONAL ARROW AUXILIARY
000002200242.jpg,1442,1479,427,454,DIRECTIONAL ARROW AUXILIARY
000002870187.jpg,1487,1518,437,462,DIRECTIONAL ARROW AUXILIARY
000001075201.jpg,746,841,290,358,DIRECTIONAL ARROW AUXILIARY
